average_speed,datetime,name,hourly_volume,volume
8.0,2025-11-02 16:10:00,w_e_01_1,41,3
11.0,2025-11-02 16:10:00,n_s_01_1,109,9
23.0,2025-11-02 16:10:00,n_s_01_0,37,3
34.0,2025-11-02 16:05:00,e_w_01_0,41,3
26.0,2025-11-02 16:05:00,e_w_01_2,12,1
30.0,2025-11-02 16:05:00,w_e_01_2,15,1
0.0,2025-11-02 16:05:00,e_n_0,0,0
1.0,2025-11-02 16:05:00,e_n_1,2,0
8.0,2025-11-02 16:05:00,w_e_01_0,29,2
32.0,2025-11-02 16:05:00,e_w_01_1,45,4
35.0,2025-11-02 16:05:00,w_s_0,10,1
9.0,2025-11-02 16:05:00,w_e_01_1,40,3
13.0,2025-11-02 16:05:00,n_s_01_1,112,9
12.0,2025-11-02 16:05:00,n_s_01_0,40,3
36.0,2025-11-02 16:00:00,e_w_01_0,55,5
40.0,2025-11-02 16:00:00,e_w_01_2,13,1
21.0,2025-11-02 16:00:00,w_e_01_2,19,2
0.0,2025-11-02 16:00:00,e_n_0,0,0
1.0,2025-11-02 16:00:00,e_n_1,3,0
9.0,2025-11-02 16:00:00,w_e_01_0,49,4
35.0,2025-11-02 16:00:00,e_w_01_1,63,5
23.0,2025-11-02 16:00:00,w_s_0,11,1
9.0,2025-11-02 16:00:00,w_e_01_1,45,4
5.0,2025-11-02 16:00:00,n_s_01_1,61,5
10.0,2025-11-02 16:00:00,n_s_01_0,40,3
36.0,2025-11-02 15:55:00,e_w_01_0,40,3
50.0,2025-11-02 15:55:00,e_w_01_2,5,0
21.0,2025-11-02 15:55:00,w_e_01_2,25,2
0.0,2025-11-02 15:55:00,e_n_0,0,0
1.0,2025-11-02 15:55:00,e_n_1,1,0
8.0,2025-11-02 15:55:00,w_e_01_0,36,3
34.0,2025-11-02 15:55:00,e_w_01_1,46,4
32.0,2025-11-02 15:55:00,w_s_0,7,1
14.0,2025-11-02 15:55:00,w_e_01_1,45,4
5.0,2025-11-02 15:55:00,n_s_01_1,55,5
24.0,2025-11-02 15:55:00,n_s_01_0,35,3
37.0,2025-11-02 15:50:00,e_w_01_0,39,3
25.0,2025-11-02 15:50:00,e_w_01_2,5,0
18.0,2025-11-02 15:50:00,w_e_01_2,18,2
0.0,2025-11-02 15:50:00,e_n_0,0,0
1.0,2025-11-02 15:50:00,e_n_1,1,0
8.0,2025-11-02 15:50:00,w_e_01_0,37,3
34.0,2025-11-02 15:50:00,e_w_01_1,50,4
34.0,2025-11-02 15:50:00,w_s_0,3,0
10.0,2025-11-02 15:50:00,w_e_01_1,36,3
7.0,2025-11-02 15:50:00,n_s_01_1,81,7
15.0,2025-11-02 15:50:00,n_s_01_0,30,2
39.0,2025-11-02 15:45:00,e_w_01_0,42,4
17.0,2025-11-02 15:45:00,e_w_01_2,11,1
24.0,2025-11-02 15:45:00,w_e_01_2,20,2
0.0,2025-11-02 15:45:00,e_n_0,0,0
0.0,2025-11-02 15:45:00,e_n_1,2,0
11.0,2025-11-02 15:45:00,w_e_01_0,42,4
33.0,2025-11-02 15:45:00,e_w_01_1,59,5
29.0,2025-11-02 15:45:00,w_s_0,12,1
12.0,2025-11-02 15:45:00,w_e_01_1,44,4
8.0,2025-11-02 15:45:00,n_s_01_1,87,7
13.0,2025-11-02 15:45:00,n_s_01_0,34,3
36.0,2025-11-02 15:40:00,e_w_01_0,37,3
39.0,2025-11-02 15:40:00,e_w_01_2,3,0
17.0,2025-11-02 15:40:00,w_e_01_2,26,2
0.0,2025-11-02 15:40:00,e_n_0,0,0
1.0,2025-11-02 15:40:00,e_n_1,3,0
10.0,2025-11-02 15:40:00,w_e_01_0,40,3
32.0,2025-11-02 15:40:00,e_w_01_1,42,4
35.0,2025-11-02 15:40:00,w_s_0,9,1
12.0,2025-11-02 15:40:00,w_e_01_1,35,3
6.0,2025-11-02 15:40:00,n_s_01_1,69,6
17.0,2025-11-02 15:40:00,n_s_01_0,33,3
39.0,2025-11-02 15:35:00,e_w_01_0,32,3
18.0,2025-11-02 15:35:00,e_w_01_2,6,0
20.0,2025-11-02 15:35:00,w_e_01_2,18,2
0.0,2025-11-02 15:35:00,e_n_0,0,0
0.0,2025-11-02 15:35:00,e_n_1,2,0
11.0,2025-11-02 15:35:00,w_e_01_0,39,3
33.0,2025-11-02 15:35:00,e_w_01_1,45,4
32.0,2025-11-02 15:35:00,w_s_0,12,1
12.0,2025-11-02 15:35:00,w_e_01_1,41,3
4.0,2025-11-02 15:35:00,n_s_01_1,45,4
12.0,2025-11-02 15:35:00,n_s_01_0,37,3
38.0,2025-11-02 15:30:00,e_w_01_0,47,4
26.0,2025-11-02 15:30:00,e_w_01_2,8,1
33.0,2025-11-02 15:30:00,w_e_01_2,19,2
0.0,2025-11-02 15:30:00,e_n_0,0,0
1.0,2025-11-02 15:30:00,e_n_1,3,0
10.0,2025-11-02 15:30:00,w_e_01_0,41,3
34.0,2025-11-02 15:30:00,e_w_01_1,42,4
27.0,2025-11-02 15:30:00,w_s_0,6,0
9.0,2025-11-02 15:30:00,w_e_01_1,35,3
13.0,2025-11-02 15:30:00,n_s_01_1,113,9
17.0,2025-11-02 15:30:00,n_s_01_0,25,2
38.0,2025-11-02 15:25:00,e_w_01_0,42,4
28.0,2025-11-02 15:25:00,e_w_01_2,4,0
26.0,2025-11-02 15:25:00,w_e_01_2,24,2
0.0,2025-11-02 15:25:00,e_n_0,0,0
1.0,2025-11-02 15:25:00,e_n_1,3,0
6.0,2025-11-02 15:25:00,w_e_01_0,36,3
32.0,2025-11-02 15:25:00,e_w_01_1,35,3
28.0,2025-11-02 15:25:00,w_s_0,12,1
12.0,2025-11-02 15:25:00,w_e_01_1,38,3
7.0,2025-11-02 15:25:00,n_s_01_1,77,6
23.0,2025-11-02 15:25:00,n_s_01_0,35,3
41.0,2025-11-02 15:20:00,e_w_01_0,34,3
57.0,2025-11-02 15:20:00,e_w_01_2,7,1
23.0,2025-11-02 15:20:00,w_e_01_2,12,1
0.0,2025-11-02 15:20:00,e_n_0,0,0
1.0,2025-11-02 15:20:00,e_n_1,2,0
10.0,2025-11-02 15:20:00,w_e_01_0,34,3
35.0,2025-11-02 15:20:00,e_w_01_1,46,4
34.0,2025-11-02 15:20:00,w_s_0,11,1
9.0,2025-11-02 15:20:00,w_e_01_1,32,3
12.0,2025-11-02 15:20:00,n_s_01_1,99,8
26.0,2025-11-02 15:20:00,n_s_01_0,31,3
39.0,2025-11-02 15:15:00,e_w_01_0,43,4
18.0,2025-11-02 15:15:00,e_w_01_2,5,0
21.0,2025-11-02 15:15:00,w_e_01_2,20,2
0.0,2025-11-02 15:15:00,e_n_0,0,0
0.0,2025-11-02 15:15:00,e_n_1,4,0
7.0,2025-11-02 15:15:00,w_e_01_0,36,3
36.0,2025-11-02 15:15:00,e_w_01_1,39,3
33.0,2025-11-02 15:15:00,w_s_0,10,1
8.0,2025-11-02 15:15:00,w_e_01_1,45,4
15.0,2025-11-02 15:15:00,n_s_01_1,125,10
23.0,2025-11-02 15:15:00,n_s_01_0,35,3
43.0,2025-11-02 15:10:00,e_w_01_0,29,2
40.0,2025-11-02 15:10:00,e_w_01_2,4,0
26.0,2025-11-02 15:10:00,w_e_01_2,21,2
0.0,2025-11-02 15:10:00,e_n_0,0,0
0.0,2025-11-02 15:10:00,e_n_1,2,0
6.0,2025-11-02 15:10:00,w_e_01_0,30,2
34.0,2025-11-02 15:10:00,e_w_01_1,31,3
25.0,2025-11-02 15:10:00,w_s_0,9,1
7.0,2025-11-02 15:10:00,w_e_01_1,34,3
16.0,2025-11-02 15:10:00,n_s_01_1,131,11
26.0,2025-11-02 15:10:00,n_s_01_0,31,3
40.0,2025-11-02 15:05:00,e_w_01_0,35,3
35.0,2025-11-02 15:05:00,e_w_01_2,11,1
18.0,2025-11-02 15:05:00,w_e_01_2,20,2
0.0,2025-11-02 15:05:00,e_n_0,0,0
1.0,2025-11-02 15:05:00,e_n_1,4,0
8.0,2025-11-02 15:05:00,w_e_01_0,35,3
32.0,2025-11-02 15:05:00,e_w_01_1,36,3
22.0,2025-11-02 15:05:00,w_s_0,7,1
9.0,2025-11-02 15:05:00,w_e_01_1,36,3
14.0,2025-11-02 15:05:00,n_s_01_1,120,10
23.0,2025-11-02 15:05:00,n_s_01_0,22,2
43.0,2025-11-02 15:00:00,e_w_01_0,41,3
12.0,2025-11-02 15:00:00,e_w_01_2,6,0
34.0,2025-11-02 15:00:00,w_e_01_2,13,1
0.0,2025-11-02 15:00:00,e_n_0,0,0
1.0,2025-11-02 15:00:00,e_n_1,3,0
9.0,2025-11-02 15:00:00,w_e_01_0,32,3
36.0,2025-11-02 15:00:00,e_w_01_1,43,4
10.0,2025-11-02 15:00:00,w_s_0,6,0
17.0,2025-11-02 15:00:00,w_e_01_1,37,3
7.0,2025-11-02 15:00:00,n_s_01_1,80,7
17.0,2025-11-02 15:00:00,n_s_01_0,34,3
45.0,2025-11-02 14:55:00,e_w_01_0,23,2
19.0,2025-11-02 14:55:00,e_w_01_2,6,0
27.0,2025-11-02 14:55:00,w_e_01_2,20,2
0.0,2025-11-02 14:55:00,e_n_0,0,0
0.0,2025-11-02 14:55:00,e_n_1,1,0
8.0,2025-11-02 14:55:00,w_e_01_0,33,3
36.0,2025-11-02 14:55:00,e_w_01_1,32,3
37.0,2025-11-02 14:55:00,w_s_0,11,1
8.0,2025-11-02 14:55:00,w_e_01_1,32,3
4.0,2025-11-02 14:55:00,n_s_01_1,52,4
22.0,2025-11-02 14:55:00,n_s_01_0,36,3
43.0,2025-11-02 14:50:00,e_w_01_0,30,2
5.0,2025-11-02 14:50:00,e_w_01_2,6,0
14.0,2025-11-02 14:50:00,w_e_01_2,15,1
0.0,2025-11-02 14:50:00,e_n_0,0,0
1.0,2025-11-02 14:50:00,e_n_1,2,0
8.0,2025-11-02 14:50:00,w_e_01_0,35,3
37.0,2025-11-02 14:50:00,e_w_01_1,40,3
27.0,2025-11-02 14:50:00,w_s_0,7,1
7.0,2025-11-02 14:50:00,w_e_01_1,38,3
9.0,2025-11-02 14:50:00,n_s_01_1,89,7
27.0,2025-11-02 14:50:00,n_s_01_0,18,2
41.0,2025-11-02 14:45:00,e_w_01_0,38,3
21.0,2025-11-02 14:45:00,e_w_01_2,8,1
25.0,2025-11-02 14:45:00,w_e_01_2,24,2
0.0,2025-11-02 14:45:00,e_n_0,0,0
0.0,2025-11-02 14:45:00,e_n_1,2,0
10.0,2025-11-02 14:45:00,w_e_01_0,46,4
32.0,2025-11-02 14:45:00,e_w_01_1,46,4
20.0,2025-11-02 14:45:00,w_s_0,9,1
11.0,2025-11-02 14:45:00,w_e_01_1,37,3
14.0,2025-11-02 14:45:00,n_s_01_1,122,10
17.0,2025-11-02 14:45:00,n_s_01_0,26,2
41.0,2025-11-02 14:40:00,e_w_01_0,35,3
30.0,2025-11-02 14:40:00,e_w_01_2,8,1
17.0,2025-11-02 14:40:00,w_e_01_2,18,2
0.0,2025-11-02 14:40:00,e_n_0,0,0
1.0,2025-11-02 14:40:00,e_n_1,3,0
6.0,2025-11-02 14:40:00,w_e_01_0,33,3
37.0,2025-11-02 14:40:00,e_w_01_1,36,3
21.0,2025-11-02 14:40:00,w_s_0,12,1
8.0,2025-11-02 14:40:00,w_e_01_1,34,3
16.0,2025-11-02 14:40:00,n_s_01_1,133,11
18.0,2025-11-02 14:40:00,n_s_01_0,25,2
38.0,2025-11-02 14:35:00,e_w_01_0,33,3
20.0,2025-11-02 14:35:00,e_w_01_2,6,0
27.0,2025-11-02 14:35:00,w_e_01_2,14,1
0.0,2025-11-02 14:35:00,e_n_0,0,0
0.0,2025-11-02 14:35:00,e_n_1,1,0
6.0,2025-11-02 14:35:00,w_e_01_0,25,2
32.0,2025-11-02 14:35:00,e_w_01_1,35,3
31.0,2025-11-02 14:35:00,w_s_0,8,1
8.0,2025-11-02 14:35:00,w_e_01_1,27,2
16.0,2025-11-02 14:35:00,n_s_01_1,116,10
29.0,2025-11-02 14:35:00,n_s_01_0,25,2
37.0,2025-11-02 14:30:00,e_w_01_0,32,3
23.0,2025-11-02 14:30:00,e_w_01_2,11,1
30.0,2025-11-02 14:30:00,w_e_01_2,21,2
0.0,2025-11-02 14:30:00,e_n_0,0,0
1.0,2025-11-02 14:30:00,e_n_1,1,0
7.0,2025-11-02 14:30:00,w_e_01_0,27,2
33.0,2025-11-02 14:30:00,e_w_01_1,43,4
6.0,2025-11-02 14:30:00,w_s_0,9,1
8.0,2025-11-02 14:30:00,w_e_01_1,30,2
18.0,2025-11-02 14:30:00,n_s_01_1,115,10
25.0,2025-11-02 14:30:00,n_s_01_0,31,3
36.0,2025-11-02 14:25:00,e_w_01_0,42,4
30.0,2025-11-02 14:25:00,e_w_01_2,8,1
21.0,2025-11-02 14:25:00,w_e_01_2,14,1
0.0,2025-11-02 14:25:00,e_n_0,0,0
0.0,2025-11-02 14:25:00,e_n_1,2,0
12.0,2025-11-02 14:25:00,w_e_01_0,27,2
32.0,2025-11-02 14:25:00,e_w_01_1,44,4
14.0,2025-11-02 14:25:00,w_s_0,15,1
9.0,2025-11-02 14:25:00,w_e_01_1,31,3
10.0,2025-11-02 14:25:00,n_s_01_1,82,7
28.0,2025-11-02 14:25:00,n_s_01_0,22,2
41.0,2025-11-02 14:20:00,e_w_01_0,36,3
24.0,2025-11-02 14:20:00,e_w_01_2,8,1
14.0,2025-11-02 14:20:00,w_e_01_2,17,1
0.0,2025-11-02 14:20:00,e_n_0,0,0
1.0,2025-11-02 14:20:00,e_n_1,5,0
9.0,2025-11-02 14:20:00,w_e_01_0,36,3
37.0,2025-11-02 14:20:00,e_w_01_1,43,4
26.0,2025-11-02 14:20:00,w_s_0,6,0
9.0,2025-11-02 14:20:00,w_e_01_1,41,3
10.0,2025-11-02 14:20:00,n_s_01_1,92,8
16.0,2025-11-02 14:20:00,n_s_01_0,32,3
40.0,2025-11-02 14:15:00,e_w_01_0,37,3
23.0,2025-11-02 14:15:00,e_w_01_2,5,0
26.0,2025-11-02 14:15:00,w_e_01_2,20,2
0.0,2025-11-02 14:15:00,e_n_0,0,0
0.0,2025-11-02 14:15:00,e_n_1,3,0
8.0,2025-11-02 14:15:00,w_e_01_0,36,3
36.0,2025-11-02 14:15:00,e_w_01_1,47,4
25.0,2025-11-02 14:15:00,w_s_0,6,0
8.0,2025-11-02 14:15:00,w_e_01_1,36,3
16.0,2025-11-02 14:15:00,n_s_01_1,106,9
27.0,2025-11-02 14:15:00,n_s_01_0,26,2
37.0,2025-11-02 14:10:00,e_w_01_0,32,3
34.0,2025-11-02 14:10:00,e_w_01_2,8,1
23.0,2025-11-02 14:10:00,w_e_01_2,16,1
0.0,2025-11-02 14:10:00,e_n_0,0,0
37.0,2025-11-02 14:10:00,e_w_01_1,39,3
1.0,2025-11-02 14:10:00,e_n_1,2,0
7.0,2025-11-02 14:10:00,w_e_01_0,38,3
34.0,2025-11-02 14:10:00,w_s_0,6,0
13.0,2025-11-02 14:10:00,w_e_01_1,35,3
14.0,2025-11-02 14:10:00,n_s_01_1,118,10
25.0,2025-11-02 14:10:00,n_s_01_0,28,2
35.0,2025-11-02 14:05:00,e_w_01_0,42,4
72.0,2025-11-02 14:05:00,e_w_01_2,4,0
27.0,2025-11-02 14:05:00,w_e_01_2,22,2
0.0,2025-11-02 14:05:00,e_n_0,0,0
36.0,2025-11-02 14:05:00,e_w_01_1,40,3
1.0,2025-11-02 14:05:00,e_n_1,3,0
12.0,2025-11-02 14:05:00,w_e_01_0,29,2
35.0,2025-11-02 14:05:00,w_s_0,5,0
9.0,2025-11-02 14:05:00,w_e_01_1,29,2
10.0,2025-11-02 14:05:00,n_s_01_1,98,8
17.0,2025-11-02 14:05:00,n_s_01_0,45,4
37.0,2025-11-02 14:00:00,e_w_01_0,33,3
49.0,2025-11-02 14:00:00,e_w_01_2,6,0
14.0,2025-11-02 14:00:00,w_e_01_2,13,1
0.0,2025-11-02 14:00:00,e_n_0,0,0
36.0,2025-11-02 14:00:00,e_w_01_1,30,2
0.0,2025-11-02 14:00:00,e_n_1,2,0
9.0,2025-11-02 14:00:00,w_e_01_0,41,3
39.0,2025-11-02 14:00:00,w_s_0,9,1
13.0,2025-11-02 14:00:00,w_e_01_1,46,4
12.0,2025-11-02 14:00:00,n_s_01_1,109,9
18.0,2025-11-02 14:00:00,n_s_01_0,38,3
38.0,2025-11-02 13:55:00,e_w_01_0,36,3
26.0,2025-11-02 13:55:00,e_w_01_2,8,1
0.0,2025-11-02 13:55:00,e_n_0,0,0
20.0,2025-11-02 13:55:00,w_e_01_2,23,2
35.0,2025-11-02 13:55:00,e_w_01_1,44,4
1.0,2025-11-02 13:55:00,e_n_1,3,0
8.0,2025-11-02 13:55:00,w_e_01_0,31,3
20.0,2025-11-02 13:55:00,w_s_0,12,1
10.0,2025-11-02 13:55:00,w_e_01_1,30,2
17.0,2025-11-02 13:55:00,n_s_01_1,126,10
14.0,2025-11-02 13:55:00,n_s_01_0,27,2
39.0,2025-11-02 13:50:00,e_w_01_0,40,3
35.0,2025-11-02 13:50:00,e_w_01_2,12,1
0.0,2025-11-02 13:50:00,e_n_0,0,0
28.0,2025-11-02 13:50:00,w_e_01_2,17,1
37.0,2025-11-02 13:50:00,e_w_01_1,38,3
1.0,2025-11-02 13:50:00,e_n_1,2,0
9.0,2025-11-02 13:50:00,w_e_01_0,44,4
34.0,2025-11-02 13:50:00,w_s_0,12,1
9.0,2025-11-02 13:50:00,w_e_01_1,37,3
9.0,2025-11-02 13:50:00,n_s_01_1,83,7
26.0,2025-11-02 13:50:00,n_s_01_0,23,2
37.0,2025-11-02 13:45:00,e_w_01_0,34,3
31.0,2025-11-02 13:45:00,e_w_01_2,8,1
0.0,2025-11-02 13:45:00,e_n_0,0,0
23.0,2025-11-02 13:45:00,w_e_01_2,15,1
32.0,2025-11-02 13:45:00,e_w_01_1,49,4
1.0,2025-11-02 13:45:00,e_n_1,1,0
12.0,2025-11-02 13:45:00,w_e_01_0,39,3
35.0,2025-11-02 13:45:00,w_s_0,10,1
10.0,2025-11-02 13:45:00,w_e_01_1,41,3
13.0,2025-11-02 13:45:00,n_s_01_1,107,9
22.0,2025-11-02 13:45:00,n_s_01_0,26,2
40.0,2025-11-02 13:40:00,e_w_01_0,39,3
32.0,2025-11-02 13:40:00,e_w_01_2,5,0
0.0,2025-11-02 13:40:00,e_n_0,0,0
25.0,2025-11-02 13:40:00,w_e_01_2,17,1
37.0,2025-11-02 13:40:00,e_w_01_1,41,3
,2025-11-02 13:40:00,e_n_1,0,0
7.0,2025-11-02 13:40:00,w_e_01_0,33,3
28.0,2025-11-02 13:40:00,w_s_0,4,0
6.0,2025-11-02 13:40:00,w_e_01_1,31,3
20.0,2025-11-02 13:40:00,n_s_01_1,149,12
16.0,2025-11-02 13:40:00,n_s_01_0,35,3
33.0,2025-11-02 13:35:00,e_w_01_0,49,4
24.0,2025-11-02 13:35:00,e_w_01_2,10,1
0.0,2025-11-02 13:35:00,e_n_0,0,0
21.0,2025-11-02 13:35:00,w_e_01_2,16,1
31.0,2025-11-02 13:35:00,e_w_01_1,42,4
1.0,2025-11-02 13:35:00,e_n_1,1,0
10.0,2025-11-02 13:35:00,w_e_01_0,36,3
21.0,2025-11-02 13:35:00,w_s_0,11,1
13.0,2025-11-02 13:35:00,w_e_01_1,43,4
16.0,2025-11-02 13:35:00,n_s_01_1,122,10
25.0,2025-11-02 13:35:00,n_s_01_0,45,4
39.0,2025-11-02 13:30:00,e_w_01_0,46,4
36.0,2025-11-02 13:30:00,e_w_01_2,6,0
0.0,2025-11-02 13:30:00,e_n_0,0,0
17.0,2025-11-02 13:30:00,w_e_01_2,22,2
33.0,2025-11-02 13:30:00,e_w_01_1,41,3
1.0,2025-11-02 13:30:00,e_n_1,2,0
12.0,2025-11-02 13:30:00,w_e_01_0,36,3
30.0,2025-11-02 13:30:00,w_s_0,9,1
10.0,2025-11-02 13:30:00,w_e_01_1,37,3
13.0,2025-11-02 13:30:00,n_s_01_1,100,8
23.0,2025-11-02 13:30:00,n_s_01_0,41,3
39.0,2025-11-02 13:25:00,e_w_01_0,37,3
35.0,2025-11-02 13:25:00,e_w_01_2,5,0
0.0,2025-11-02 13:25:00,e_n_0,0,0
18.0,2025-11-02 13:25:00,w_e_01_2,33,3
35.0,2025-11-02 13:25:00,e_w_01_1,46,4
1.0,2025-11-02 13:25:00,e_n_1,3,0
10.0,2025-11-02 13:25:00,w_e_01_0,41,3
37.0,2025-11-02 13:25:00,w_s_0,7,1
16.0,2025-11-02 13:25:00,w_e_01_1,43,4
12.0,2025-11-02 13:25:00,n_s_01_1,98,8
24.0,2025-11-02 13:25:00,n_s_01_0,32,3
39.0,2025-11-02 13:20:00,e_w_01_0,45,4
32.0,2025-11-02 13:20:00,e_w_01_2,7,1
0.0,2025-11-02 13:20:00,e_n_0,0,0
15.0,2025-11-02 13:20:00,w_e_01_2,16,1
34.0,2025-11-02 13:20:00,e_w_01_1,41,3
1.0,2025-11-02 13:20:00,e_n_1,4,0
11.0,2025-11-02 13:20:00,w_e_01_0,37,3
27.0,2025-11-02 13:20:00,w_s_0,14,1
12.0,2025-11-02 13:20:00,w_e_01_1,36,3
10.0,2025-11-02 13:20:00,n_s_01_1,98,8
19.0,2025-11-02 13:20:00,n_s_01_0,38,3
39.0,2025-11-02 13:15:00,e_w_01_0,40,3
30.0,2025-11-02 13:15:00,e_w_01_2,13,1
0.0,2025-11-02 13:15:00,e_n_0,0,0
13.0,2025-11-02 13:15:00,w_e_01_2,25,2
34.0,2025-11-02 13:15:00,e_w_01_1,45,4
0.0,2025-11-02 13:15:00,e_n_1,3,0
8.0,2025-11-02 13:15:00,w_e_01_0,45,4
23.0,2025-11-02 13:15:00,w_s_0,7,1
13.0,2025-11-02 13:15:00,w_e_01_1,46,4
20.0,2025-11-02 13:15:00,n_s_01_1,129,11
22.0,2025-11-02 13:15:00,n_s_01_0,35,3
36.0,2025-11-02 13:10:00,e_w_01_0,40,3
48.0,2025-11-02 13:10:00,e_w_01_2,7,1
0.0,2025-11-02 13:10:00,e_n_0,0,0
22.0,2025-11-02 13:10:00,w_e_01_2,17,1
32.0,2025-11-02 13:10:00,e_w_01_1,45,4
1.0,2025-11-02 13:10:00,e_n_1,1,0
6.0,2025-11-02 13:10:00,w_e_01_0,32,3
31.0,2025-11-02 13:10:00,w_s_0,11,1
8.0,2025-11-02 13:10:00,w_e_01_1,38,3
10.0,2025-11-02 13:10:00,n_s_01_1,87,7
26.0,2025-11-02 13:10:00,n_s_01_0,28,2
36.0,2025-11-02 13:05:00,e_w_01_0,43,4
37.0,2025-11-02 13:05:00,e_w_01_2,7,1
0.0,2025-11-02 13:05:00,e_n_0,0,0
24.0,2025-11-02 13:05:00,w_e_01_2,13,1
33.0,2025-11-02 13:05:00,e_w_01_1,47,4
1.0,2025-11-02 13:05:00,e_n_1,4,0
9.0,2025-11-02 13:05:00,w_e_01_0,44,4
29.0,2025-11-02 13:05:00,w_s_0,7,1
10.0,2025-11-02 13:05:00,w_e_01_1,48,4
12.0,2025-11-02 13:05:00,n_s_01_1,99,8
16.0,2025-11-02 13:05:00,n_s_01_0,29,2
36.0,2025-11-02 13:00:00,e_w_01_0,42,4
32.0,2025-11-02 13:00:00,e_w_01_2,14,1
0.0,2025-11-02 13:00:00,e_n_0,0,0
20.0,2025-11-02 13:00:00,w_e_01_2,23,2
32.0,2025-11-02 13:00:00,e_w_01_1,47,4
0.0,2025-11-02 13:00:00,e_n_1,1,0
8.0,2025-11-02 13:00:00,w_e_01_0,44,4
29.0,2025-11-02 13:00:00,w_s_0,10,1
9.0,2025-11-02 13:00:00,w_e_01_1,49,4
17.0,2025-11-02 13:00:00,n_s_01_1,110,9
24.0,2025-11-02 13:00:00,n_s_01_0,40,3
41.0,2025-11-02 12:55:00,e_w_01_0,36,3
27.0,2025-11-02 12:55:00,e_w_01_2,8,1
0.0,2025-11-02 12:55:00,e_n_0,0,0
13.0,2025-11-02 12:55:00,w_e_01_2,28,2
36.0,2025-11-02 12:55:00,e_w_01_1,34,3
1.0,2025-11-02 12:55:00,e_n_1,1,0
8.0,2025-11-02 12:55:00,w_e_01_0,45,4
25.0,2025-11-02 12:55:00,w_s_0,8,1
9.0,2025-11-02 12:55:00,w_e_01_1,41,3
17.0,2025-11-02 12:55:00,n_s_01_1,115,10
28.0,2025-11-02 12:55:00,n_s_01_0,27,2
36.0,2025-11-02 12:50:00,e_w_01_0,43,4
34.0,2025-11-02 12:50:00,e_w_01_2,11,1
0.0,2025-11-02 12:50:00,e_n_0,0,0
20.0,2025-11-02 12:50:00,w_e_01_2,23,2
32.0,2025-11-02 12:50:00,e_w_01_1,50,4
1.0,2025-11-02 12:50:00,e_n_1,3,0
10.0,2025-11-02 12:50:00,w_e_01_0,44,4
24.0,2025-11-02 12:50:00,w_s_0,16,1
15.0,2025-11-02 12:50:00,w_e_01_1,51,4
15.0,2025-11-02 12:50:00,n_s_01_1,110,9
19.0,2025-11-02 12:50:00,n_s_01_0,36,3
38.0,2025-11-02 12:45:00,e_w_01_0,35,3
42.0,2025-11-02 12:45:00,e_w_01_2,8,1
0.0,2025-11-02 12:45:00,e_n_0,0,0
25.0,2025-11-02 12:45:00,w_e_01_2,25,2
34.0,2025-11-02 12:45:00,e_w_01_1,44,4
0.0,2025-11-02 12:45:00,e_n_1,3,0
10.0,2025-11-02 12:45:00,w_e_01_0,53,4
51.0,2025-11-02 12:45:00,w_s_0,4,0
14.0,2025-11-02 12:45:00,w_e_01_1,45,4
13.0,2025-11-02 12:45:00,n_s_01_1,125,10
14.0,2025-11-02 12:45:00,n_s_01_0,35,3
40.0,2025-11-02 12:40:00,e_w_01_0,42,4
60.0,2025-11-02 12:40:00,e_w_01_2,8,1
0.0,2025-11-02 12:40:00,e_n_0,0,0
19.0,2025-11-02 12:40:00,w_e_01_2,26,2
33.0,2025-11-02 12:40:00,e_w_01_1,47,4
0.0,2025-11-02 12:40:00,e_n_1,1,0
7.0,2025-11-02 12:40:00,w_e_01_0,44,4
26.0,2025-11-02 12:40:00,w_s_0,11,1
8.0,2025-11-02 12:40:00,w_e_01_1,49,4
14.0,2025-11-02 12:40:00,n_s_01_1,117,10
11.0,2025-11-02 12:40:00,n_s_01_0,59,5
39.0,2025-11-02 12:35:00,e_w_01_2,7,1
37.0,2025-11-02 12:35:00,e_w_01_0,35,3
0.0,2025-11-02 12:35:00,e_n_0,0,0
20.0,2025-11-02 12:35:00,w_e_01_2,24,2
32.0,2025-11-02 12:35:00,e_w_01_1,49,4
1.0,2025-11-02 12:35:00,e_n_1,3,0
8.0,2025-11-02 12:35:00,w_e_01_0,44,4
25.0,2025-11-02 12:35:00,w_s_0,9,1
9.0,2025-11-02 12:35:00,w_e_01_1,48,4
12.0,2025-11-02 12:35:00,n_s_01_1,92,8
26.0,2025-11-02 12:35:00,n_s_01_0,31,3
37.0,2025-11-02 12:30:00,e_w_01_2,12,1
37.0,2025-11-02 12:30:00,e_w_01_0,43,4
0.0,2025-11-02 12:30:00,e_n_0,0,0
23.0,2025-11-02 12:30:00,w_e_01_2,18,2
28.0,2025-11-02 12:30:00,e_w_01_1,50,4
0.0,2025-11-02 12:30:00,e_n_1,1,0
9.0,2025-11-02 12:30:00,w_e_01_0,45,4
29.0,2025-11-02 12:30:00,w_s_0,8,1
13.0,2025-11-02 12:30:00,w_e_01_1,44,4
11.0,2025-11-02 12:30:00,n_s_01_1,85,7
14.0,2025-11-02 12:30:00,n_s_01_0,39,3
47.0,2025-11-02 12:25:00,e_w_01_2,11,1
36.0,2025-11-02 12:25:00,e_w_01_0,45,4
0.0,2025-11-02 12:25:00,e_n_0,0,0
11.0,2025-11-02 12:25:00,w_e_01_2,22,2
